Student_ID,First_Name,Last_Name,Full_School_Name,School,Grade,Gender,Race,Ethnicity,Street,City,State,Zip,Lat,Lon,Address,geometry,Students,Grade_for_Sorting
980,Brian,Clark,Dogwood Academy,DA,6,Male,White,Hispanic,600 W Pleasant St,Highland Springs,VA,23075,37.5429,-77.3406,"600 W Pleasant St, Highland Springs, VA 23075",POINT (-77.3406 37.5429),1,6
2686,Jennifer,Crawford,Dogwood Academy,DA,6,Female,White,Non-Hispanic,4345 INN ST,TRIANGLE,VA,22172,38.55467,-77.339681,"4345 INN ST, TRIANGLE, VA 22172",POINT (-77.339681 38.55467),1,6
215,Brian,Daniel,Dogwood Academy,DA,6,Male,White,Non-Hispanic,4100 Vacation Lane,Arlington,VA,22207,38.9004,-77.1111,"4100 Vacation Lane, Arlington, VA 22207",POINT (-77.1111 38.9004),1,6
1798,Gary,Daniel,Dogwood Academy,DA,6,Male,African American,Non-Hispanic,1251 Susan Ave,Woodstock,VA,22664,38.8632,-78.5262,"1251 Susan Ave, Woodstock, VA 22664",POINT (-78.5262 38.8632),1,6
1092,Thomas,Daniel,Dogwood Academy,DA,6,Male,White,Non-Hispanic,128 Elydale Road,Ewing,VA,24248,36.6282,-83.5291,"128 Elydale Road, Ewing, VA 24248",POINT (-83.5291 36.6282),1,6
1104,Justin,Daugherty,Dogwood Academy,DA,6,Male,White,Non-Hispanic,23269 Meetinghouse Ln,Aldie,VA,20105,38.9744,-77.6452,"23269 Meetinghouse Ln, Aldie, VA 20105",POINT (-77.6452 38.9744),1,6
3225,Brenda,Davis,Dogwood Academy,DA,6,Female,African American,Non-Hispanic,601 Corvus Court,Chester,VA,23836,37.336,-77.3425,"601 Corvus Court, Chester, VA 23836",POINT (-77.3425 37.336),1,6
1911,Kyle,Davis,Dogwood Academy,DA,6,Male,White,Non-Hispanic,3012 Nansemond Pkwy,Suffolk,VA,23434,36.795311,-76.524763,"3012 Nansemond Pkwy, Suffolk, VA 23434",POINT (-76.524763 36.795311),1,6
238,Ricardo,Davis,Dogwood Academy,DA,6,Male,Asian,Hispanic,184 Fort Defiance Rd,Fort Defiance,VA,24437,38.2462,-78.9763,"184 Fort Defiance Rd, Fort Defiance, VA 24437",POINT (-78.9763 38.2462),1,6
140,Kyle,Dillon,Dogwood Academy,DA,6,Male,African American,Non-Hispanic,5000 Polk Ave,Alexandria,VA,22304,38.8221,-77.1163,"5000 Polk Ave, Alexandria, VA 22304",POINT (-77.1163 38.8221),1,6
2442,Theresa,Downs,Dogwood Academy,DA,6,Female,Asian,Non-Hispanic,14747 ARIZONA AVE,WOODBRIDGE,VA,22191,38.63239,-77.261841,"14747 ARIZONA AVE, WOODBRIDGE, VA 22191",POINT (-77.261841 38.63239),1,6
3250,Breanna,Gordon,Dogwood Academy,DA,6,Female,White,Non-Hispanic,574 West Indian Valley Road,Covington,VA,24426,37.7588,-79.9921,"574 West Indian Valley Road, Covington, VA 24426",POINT (-79.9921 37.7588),1,6
1482,Jon,Graham,Dogwood Academy,DA,6,Male,Asian,Non-Hispanic,1401 Elmhurst Ln,Portsmouth,VA,23701,36.8139,-76.3801,"1401 Elmhurst Ln, Portsmouth, VA 23701",POINT (-76.3801 36.8139),1,6
2792,Katie,Green,Dogwood Academy,DA,6,Female,African American,Hispanic,4201 E. Parham Rd.,Richmond,VA,23273,37.6297,-77.5112,"4201 E. Parham Rd., Richmond, VA 23273",POINT (-77.5112 37.6297),1,6
1472,Michael,Green,Dogwood Academy,DA,6,Male,White,Non-Hispanic,21 Alden Ave,Portsmouth,VA,23702,36.8047,-76.3161,"21 Alden Ave, Portsmouth, VA 23702",POINT (-76.3161 36.8047),1,6
1859,Ethan,Hall,Dogwood Academy,DA,6,Male,White,Non-Hispanic,7565 Courthouse Road,Spotsylvania,VA,22553,38.1556,-77.5993,"7565 Courthouse Road, Spotsylvania, VA 22553",POINT (-77.5993 38.1556),1,6
3909,Monica,Hall,Dogwood Academy,DA,6,Female,Asian,Non-Hispanic,21326 Augusta Dr.,Sterling,VA,20164,39.026403,-77.373613,"21326 Augusta Dr., Sterling, VA 20164",POINT (-77.373613 39.026403),1,6
1708,Nicholas,Haynes,Dogwood Academy,DA,6,Male,White,Hispanic,5404 Springlawn Ave,Roanoke,VA,24018,37.2134,-80.0164,"5404 Springlawn Ave, Roanoke, VA 24018",POINT (-80.0164 37.2134),1,6
3515,Amanda,Henry,Dogwood Academy,DA,6,Female,White,Hispanic,4201 Stringfellow Rd,Chantilly,VA,20151,38.88048,-77.406931,"4201 Stringfellow Rd, Chantilly, VA 20151",POINT (-77.406931 38.88048),1,6
2417,April,Hernandez,Dogwood Academy,DA,6,Female,White,Non-Hispanic,450 E BUTE ST,NORFOLK,VA,23510,36.85267,-76.283711,"450 E BUTE ST, NORFOLK, VA 23510",POINT (-76.283711 36.85267),1,6
318,Robert,Hobbs,Dogwood Academy,DA,6,Male,African American,Non-Hispanic,25 Lewis Way,Lynchburg,VA,24502,37.327769,-79.218775,"25 Lewis Way, Lynchburg, VA 24502",POINT (-79.218775 37.327769),1,6
3749,Tina,Holt,Dogwood Academy,DA,6,Female,White,Non-Hispanic,1400 Pemberton Rd,Richmond,VA,23233,37.6083,-77.5794,"1400 Pemberton Rd, Richmond, VA 23233",POINT (-77.5794 37.6083),1,6
2030,Maria,Howell,Dogwood Academy,DA,6,Female,Asian,Non-Hispanic,290 Westminster Drive,Front Royal,VA,22630,38.9201,-78.1682,"290 Westminster Drive, Front Royal, VA 22630",POINT (-78.1682 38.9201),1,6
1072,Tracy,Hughes,Dogwood Academy,DA,6,Male,White,Non-Hispanic,1599 Newtown Rd,St Stephens Church,VA,23148,37.824,-77.062,"1599 Newtown Rd, St Stephens Church, VA 23148",POINT (-77.062 37.824),1,6
82,Joseph,Jackson,Dogwood Academy,DA,6,Male,White,Hispanic,813 Diligence Dr Ste 110,Newport News,VA,23606,37.085019,-76.463971,"813 Diligence Dr Ste 110, Newport News, VA 23606",POINT (-76.463971 37.085019),1,6
3626,Jessica,James,Dogwood Academy,DA,6,Female,White,Hispanic,148 Monroe Dr,Stanardsville,VA,22973,38.2952,-78.4431,"148 Monroe Dr, Stanardsville, VA 22973",POINT (-78.4431 38.2952),1,6
3829,Abigail,Jimenez,Dogwood Academy,DA,6,Female,African American,Non-Hispanic,24667 The Trail,Mattaponi,VA,23110,37.6137,-76.7827,"24667 The Trail, Mattaponi, VA 23110",POINT (-76.7827 37.6137),1,6
1992,Arthur,Johnson,Dogwood Academy,DA,6,Male,Asian,Non-Hispanic,912 S Birdneck Road,Virginia Beach,VA,23451,36.8125,-75.9932,"912 S Birdneck Road, Virginia Beach, VA 23451",POINT (-75.9932 36.8125),1,6
382,Chad,Jordan,Dogwood Academy,DA,6,Male,White,Non-Hispanic,600 Park Ave,Chesapeake,VA,23324,36.8114,-76.2794,"600 Park Ave, Chesapeake, VA 23324",POINT (-76.2794 36.8114),1,6
664,Brian,Larson,Dogwood Academy,DA,6,Male,Asian,Non-Hispanic,2505 Cedar Ln,Vienna,VA,22180,38.8887,-77.2406,"2505 Cedar Ln, Vienna, VA 22180",POINT (-77.2406 38.8887),1,6
2274,Maria,Leonard,Dogwood Academy,DA,6,Female,African American,Non-Hispanic,22218 SULLINS ACADEMY DR,BRISTOL,VA,24202,36.63441,-82.152041,"22218 SULLINS ACADEMY DR, BRISTOL, VA 24202",POINT (-82.152041 36.63441),1,6
960,Andre,Lewis,Dogwood Academy,DA,6,Male,White,Non-Hispanic,201 East Nine Mile Road,Highland Springs,VA,23075,37.5441,-77.3267,"201 East Nine Mile Road, Highland Springs, VA 23075",POINT (-77.3267 37.5441),1,6
3217,Laura,Lewis,Dogwood Academy,DA,6,Female,American Indian,Hispanic,11001 W. Providence Rd.,North Chesterfield,VA,23236,37.4581,-77.602,"11001 W. Providence Rd., North Chesterfield, VA 23236",POINT (-77.602 37.4581),1,6
516,William,Mack,Dogwood Academy,DA,6,Male,Asian,Non-Hispanic,300 Apollo Ave,Danville,VA,24540,36.5974,-79.411,"300 Apollo Ave, Danville, VA 24540",POINT (-79.411 36.5974),1,6
989,Brian,Martin,Dogwood Academy,DA,6,Male,African American,Non-Hispanic,901 Maybeury Dr,Richmond,VA,23229,37.5938,-77.5824,"901 Maybeury Dr, Richmond, VA 23229",POINT (-77.5824 37.5938),1,6
866,John,Mckay,Dogwood Academy,DA,6,Male,White,Hispanic,114 E Main St,Fries,VA,24330,36.7145,-80.9737,"114 E Main St, Fries, VA 24330",POINT (-80.9737 36.7145),1,6
2684,Janice,Mendoza,Dogwood Academy,DA,6,Female,American Indian,Non-Hispanic,2076 JEFFERSON HWY,FISHERSVILLE,VA,22939,38.09421,-78.956981,"2076 JEFFERSON HWY, FISHERSVILLE, VA 22939",POINT (-78.956981 38.09421),1,6
328,Ian,Meyer,Dogwood Academy,DA,6,Male,White,Non-Hispanic,17502 New Baltimore Road,Milford,VA,22514,38.0381,-77.342,"17502 New Baltimore Road, Milford, VA 22514",POINT (-77.342 38.0381),1,6
667,Chad,Miller,Dogwood Academy,DA,6,Male,African American,Non-Hispanic,128 Center St S,Vienna,VA,22180,38.901185,-77.263746,"128 Center St S, Vienna, VA 22180",POINT (-77.263746 38.901185),1,6
3759,Melanie,Munoz,Dogwood Academy,DA,6,Female,White,Non-Hispanic,1600 Skipwith Rd,Richmond,VA,23229,37.6026,-77.5388,"1600 Skipwith Rd, Richmond, VA 23229",POINT (-77.5388 37.6026),1,6
3832,Cynthia,Murphy,Dogwood Academy,DA,6,Female,African American,Hispanic,10100 Foxes Way,King George,VA,22485,38.276127,-77.197916,"10100 Foxes Way, King George, VA 22485",POINT (-77.197916 38.276127),1,6
364,Thomas,Navarro,Dogwood Academy,DA,6,Male,American Indian,Hispanic,1240 Great Bridge Blvd,Chesapeake,VA,23320,36.7605,-76.2787,"1240 Great Bridge Blvd, Chesapeake, VA 23320",POINT (-76.2787 36.7605),1,6
2797,Brandi,Oliver,Dogwood Academy,DA,6,Female,White,Non-Hispanic,1260 Security Ln.,Norfolk,VA,23502,36.8665,-76.208,"1260 Security Ln., Norfolk, VA 23502",POINT (-76.208 36.8665),1,6
1328,Michael,Olson,Dogwood Academy,DA,6,Male,White,Non-Hispanic,6158 Jefferson Ave,Newport News,VA,23605,37.0262,-76.446,"6158 Jefferson Ave, Newport News, VA 23605",POINT (-76.446 37.0262),1,6
2376,Grace,Page,Dogwood Academy,DA,6,Female,Asian,Hispanic,600 HARPERSVILLE RD,NEWPORT NEWS,VA,23601,37.06975,-76.454641,"600 HARPERSVILLE RD, NEWPORT NEWS, VA 23601",POINT (-76.454641 37.06975),1,6
920,Christian,Perez,Dogwood Academy,DA,6,Male,White,Non-Hispanic,1067 Big Bethel Road,Hampton,VA,23666,37.0535,-76.4303,"1067 Big Bethel Road, Hampton, VA 23666",POINT (-76.4303 37.0535),1,6
1507,Robert,Proctor,Dogwood Academy,DA,6,Male,White,Hispanic,11106 Old Stage Rd,Prince George,VA,23875,37.231994,-77.208604,"11106 Old Stage Rd, Prince George, VA 23875",POINT (-77.208604 37.231994),1,6
599,James,Rice,Dogwood Academy,DA,6,Male,White,Hispanic,700 Bennett St,Herndon,VA,20170,38.9862,-77.3747,"700 Bennett St, Herndon, VA 20170",POINT (-77.3747 38.9862),1,6
3271,Erica,Sanchez,Dogwood Academy,DA,6,Female,American Indian,Non-Hispanic,680 Arnett Blvd,Danville,VA,24540,36.6174,-79.3974,"680 Arnett Blvd, Danville, VA 24540",POINT (-79.3974 36.6174),1,6
2872,Theresa,Scott,Dogwood Academy,DA,6,Female,African American,Non-Hispanic,1200 Forest Street,Charlottesville,VA,22903,38.040712,-78.48276,"1200 Forest Street, Charlottesville, VA 22903",POINT (-78.48276 38.040712),1,6
2435,Nancy,Soto,Dogwood Academy,DA,6,Female,White,Hispanic,13036 RIVERS BEND BLVD,CHESTER,VA,23836,37.35247,-77.357161,"13036 RIVERS BEND BLVD, CHESTER, VA 23836",POINT (-77.357161 37.35247),1,6
1819,Paul,Spears,Dogwood Academy,DA,6,Male,Asian,Non-Hispanic,242 Teas Rd,Sugar Grove VA,VA,24375,36.773201,-81.416373,"242 Teas Rd, Sugar Grove VA, VA 24375",POINT (-81.416373 36.773201),1,6
1815,Thomas,Stewart,Dogwood Academy,DA,6,Male,African American,Non-Hispanic,305 Panther Ln,Saltville,VA,24370,36.8788,-81.7627,"305 Panther Ln, Saltville, VA 24370",POINT (-81.7627 36.8788),1,6
3035,Dominique,Taylor,Dogwood Academy,DA,6,Female,Asian,Non-Hispanic,9906 Springwood Rd,Buchanan,VA,24066,37.5469,-79.7262,"9906 Springwood Rd, Buchanan, VA 24066",POINT (-79.7262 37.5469),1,6
3309,Sandra,Taylor,Dogwood Academy,DA,6,Female,Asian,Non-Hispanic,7825 Heritage Dr,Annandale,VA,22003,38.822625,-77.215739,"7825 Heritage Dr, Annandale, VA 22003",POINT (-77.215739 38.822625),1,6
2213,Angel,Thomas,Dogwood Academy,DA,6,Female,African American,Hispanic,103 N MOORELAND RD,RICHMOND,VA,23229,37.57854,-77.588311,"103 N MOORELAND RD, RICHMOND, VA 23229",POINT (-77.588311 37.57854),1,6
2564,Robin,Tran,Dogwood Academy,DA,6,Female,White,Non-Hispanic,5003 WESTONE PLZ,CHANTILLY,VA,20151,38.86997,-77.445893,"5003 WESTONE PLZ, CHANTILLY, VA 20151",POINT (-77.445893 38.86997),1,6
2176,Stacy,Walton,Dogwood Academy,DA,6,Female,Asian,Non-Hispanic,4955 SUNSET LN,ANNANDALE,VA,22003,38.81566,-77.185191,"4955 SUNSET LN, ANNANDALE, VA 22003",POINT (-77.185191 38.81566),1,6
2495,Jennifer,Warren,Dogwood Academy,DA,6,Female,White,Non-Hispanic,2460 POTTERS RD,VIRGINIA BEACH,VA,23454,36.83707,-76.055311,"2460 POTTERS RD, VIRGINIA BEACH, VA 23454",POINT (-76.055311 36.83707),1,6
3804,Toni,Washington,Dogwood Academy,DA,6,Female,African American,Non-Hispanic,19 Sanville School Rd,Bassett,VA,24055,36.716,-80.0523,"19 Sanville School Rd, Bassett, VA 24055",POINT (-80.0523 36.716),1,6
1127,Daniel,White,Dogwood Academy,DA,6,Male,African American,Hispanic,44281 Gloucester Pkwy,Ashburn,VA,20147,39.0369,-77.4728,"44281 Gloucester Pkwy, Ashburn, VA 20147",POINT (-77.4728 39.0369),1,6
2611,Jean,Young,Dogwood Academy,DA,6,Female,American Indian,Non-Hispanic,100 DINKEL AVE,BRIDGEWATER,VA,22812,38.38336,-78.973101,"100 DINKEL AVE, BRIDGEWATER, VA 22812",POINT (-78.973101 38.38336),1,6
648,Kyle,Zamora,Dogwood Academy,DA,6,Male,White,Non-Hispanic,6400 Quander Rd,Alexandria,VA,22307,38.7789,-77.0711,"6400 Quander Rd, Alexandria, VA 22307",POINT (-77.0711 38.7789),1,6
1895,Darrell,Anderson,Dogwood Academy,DA,7,Male,White,Hispanic,600 Greenville Ave,Staunton,VA,24401,38.138285,-79.072495,"600 Greenville Ave, Staunton, VA 24401",POINT (-79.072495 38.138285),1,7
819,Roy,Archer,Dogwood Academy,DA,7,Male,White,Non-Hispanic,471 Aylor Road,Stephens City,VA,22655,39.093,-78.1987,"471 Aylor Road, Stephens City, VA 22655",POINT (-78.1987 39.093),1,7
2897,Leah,Armstrong,Dogwood Academy,DA,7,Female,African American,Non-Hispanic,2601 Cameron Mills Rd,Alexandria,VA,22302,38.8284,-77.073,"2601 Cameron Mills Rd, Alexandria, VA 22302",POINT (-77.073 38.8284),1,7
1382,Casey,Baker,Dogwood Academy,DA,7,Male,White,Hispanic,903 S Main St,Norfolk,VA,23523,36.8309,-76.2847,"903 S Main St, Norfolk, VA 23523",POINT (-76.2847 36.8309),1,7
2370,Mary,Bautista,Dogwood Academy,DA,7,Female,American Indian,Non-Hispanic,103 ZION STATION RD,TROY,VA,22974,37.97718,-78.234841,"103 ZION STATION RD, TROY, VA 22974",POINT (-78.234841 37.97718),1,7
3927,Nancy,Baxter,Dogwood Academy,DA,7,Female,Asian,Hispanic,41740 Tall Cedars Parkway,Aldie,VA,20105,38.9369,-77.5597,"41740 Tall Cedars Parkway, Aldie, VA 20105",POINT (-77.5597 38.9369),1,7
3312,Lauren,Beasley,Dogwood Academy,DA,7,Female,African American,Non-Hispanic,5927 Westchester St,Alexandria,VA,22310,38.7901,-77.1242,"5927 Westchester St, Alexandria, VA 22310",POINT (-77.1242 38.7901),1,7
3135,Linda,Becker,Dogwood Academy,DA,7,Female,American Indian,Non-Hispanic,2300 Old Greenbrier Rd,Chesapeake,VA,23325,36.8009,-76.2361,"2300 Old Greenbrier Rd, Chesapeake, VA 23325",POINT (-76.2361 36.8009),1,7
3463,Stephanie,Callahan,Dogwood Academy,DA,7,Female,African American,Non-Hispanic,3210 Kinross Circle,Herndon,VA,20171,38.9131,-77.4088,"3210 Kinross Circle, Herndon, VA 20171",POINT (-77.4088 38.9131),1,7
3902,Lisa,Carpenter,Dogwood Academy,DA,7,Female,White,Non-Hispanic,42901 Waxpool Rd,Ashburn,VA,20148,39.0153,-77.5161,"42901 Waxpool Rd, Ashburn, VA 20148",POINT (-77.5161 39.0153),1,7
1520,Thomas,Chase,Dogwood Academy,DA,7,Male,African American,Non-Hispanic,7801 Garner Dr,Manassas,VA,20109,38.7874,-77.5072,"7801 Garner Dr, Manassas, VA 20109",POINT (-77.5072 38.7874),1,7
10,Jesus,Clarke,Dogwood Academy,DA,7,Male,White,Hispanic,148 Vo Tech Rd,Jetersville,VA,23083,37.263737,-78.132692,"148 Vo Tech Rd, Jetersville, VA 23083",POINT (-78.132692 37.263737),1,7
1183,Samuel,Collier,Dogwood Academy,DA,7,Male,White,Non-Hispanic,44020 Grace Bridge Drive,Ashburn,VA,20147,39.019221,-77.478012,"44020 Grace Bridge Drive, Ashburn, VA 20147",POINT (-77.478012 39.019221),1,7
3657,Jessica,Davenport,Dogwood Academy,DA,7,Female,Asian,Hispanic,379 Woodland Rd,Hampton,VA,23669,37.0454,-76.324,"379 Woodland Rd, Hampton, VA 23669",POINT (-76.324 37.0454),1,7
3901,Alexandra,Deleon,Dogwood Academy,DA,7,Female,African American,Non-Hispanic,407 E. Market St.,Leesburg,VA,20176,39.1095,-77.5551,"407 E. Market St., Leesburg, VA 20176",POINT (-77.5551 39.1095),1,7
1843,Mark,Faulkner,Dogwood Academy,DA,7,Male,White,Hispanic,11600 Catharpin Rd,Spotsylvania,VA,22553,38.2743,-77.6261,"11600 Catharpin Rd, Spotsylvania, VA 22553",POINT (-77.6261 38.2743),1,7
1151,Jeffrey,Flores,Dogwood Academy,DA,7,Male,Asian,Non-Hispanic,21326 Augusta Dr.,Sterling,VA,20164,39.026403,-77.373613,"21326 Augusta Dr., Sterling, VA 20164",POINT (-77.373613 39.026403),1,7
2056,Kristine,Gardner,Dogwood Academy,DA,7,Female,White,Non-Hispanic,1020 Jefferson Ave,Waynesboro,VA,22980,38.056081,-78.899227,"1020 Jefferson Ave, Waynesboro, VA 22980",POINT (-78.899227 38.056081),1,7
2795,Lisa,Gonzalez,Dogwood Academy,DA,7,Female,African American,Non-Hispanic,650 Wades Lanes,Christiansburg,VA,23607,37.1337,-80.4235,"650 Wades Lanes, Christiansburg, VA 23607",POINT (-80.4235 37.1337),1,7
286,Richard,Hall,Dogwood Academy,DA,7,Male,White,Non-Hispanic,855 Piedmont Avenue,Bristol,VA,24201,36.605165,-82.183495,"855 Piedmont Avenue, Bristol, VA 24201",POINT (-82.183495 36.605165),1,7
3869,Brittany,Hamilton,Dogwood Academy,DA,7,Female,Asian,Non-Hispanic,54 S Kerr St,Hamilton,VA,20158,39.1322,-77.6624,"54 S Kerr St, Hamilton, VA 20158",POINT (-77.6624 39.1322),1,7
3957,Erika,Hernandez,Dogwood Academy,DA,7,Female,White,Hispanic,400 W Laurel Ave,Sterling,VA,20164,39.015133,-77.400498,"400 W Laurel Ave, Sterling, VA 20164",POINT (-77.400498 39.015133),1,7
2721,Brenda,Howard,Dogwood Academy,DA,7,Female,White,Non-Hispanic,440 PINNACLE PL,CHARLOTTESVILLE,VA,22911,38.03151,-78.443691,"440 PINNACLE PL, CHARLOTTESVILLE, VA 22911",POINT (-78.443691 38.03151),1,7
2851,Erica,Howard,Dogwood Academy,DA,7,Female,White,Hispanic,C/O Southeastern Alt School,Midland,VA,22728,38.623864,-77.691649,"C/O Southeastern Alt School, Midland, VA 22728",POINT (-77.691649 38.623864),1,7
95,Gregory,Hunt,Dogwood Academy,DA,7,Male,White,Non-Hispanic,C/O Scott Co Public Schls,Gate City,VA,24251,36.641054,-82.575853,"C/O Scott Co Public Schls, Gate City, VA 24251",POINT (-82.575853 36.641054),1,7
3929,Savannah,Jacobs,Dogwood Academy,DA,7,Female,White,Non-Hispanic,23171 Minerva Drive,Ashburn,VA,20148,38.971969,-77.527734,"23171 Minerva Drive, Ashburn, VA 20148",POINT (-77.527734 38.971969),1,7
2639,Lisa,Johnson,Dogwood Academy,DA,7,Female,American Indian,Non-Hispanic,4220 FREE UNION RD,FREE UNION,VA,22940,38.153064,-78.562531,"4220 FREE UNION RD, FREE UNION, VA 22940",POINT (-78.562531 38.153064),1,7
3066,Stephanie,Jones,Dogwood Academy,DA,7,Female,White,Non-Hispanic,101 Woodland Ave,Buena Vista,VA,24416,37.714,-79.3653,"101 Woodland Ave, Buena Vista, VA 24416",POINT (-79.3653 37.714),1,7
3934,Kayla,Jordan,Dogwood Academy,DA,7,Female,African American,Non-Hispanic,801 North King Street,Leesburg,VA,20176,39.133155,-77.558819,"801 North King Street, Leesburg, VA 20176",POINT (-77.558819 39.133155),1,7
401,Matthew,Lambert,Dogwood Academy,DA,7,Male,African American,Non-Hispanic,1551 Eden Way South,Chesapeake,VA,23320,36.7674,-76.2217,"1551 Eden Way South, Chesapeake, VA 23320",POINT (-76.2217 36.7674),1,7
1470,Jacob,Lewis,Dogwood Academy,DA,7,Male,White,Hispanic,4301 Cedar Ln,Portsmouth,VA,23703,36.8805,-76.3714,"4301 Cedar Ln, Portsmouth, VA 23703",POINT (-76.3714 36.8805),1,7
699,James,Lewis,Dogwood Academy,DA,7,Male,African American,Non-Hispanic,6000 Burke Centre Pkwy,Burke,VA,22015,38.785836,-77.297773,"6000 Burke Centre Pkwy, Burke, VA 22015",POINT (-77.297773 38.785836),1,7
1447,Steven,Marshall,Dogwood Academy,DA,7,Male,Asian,Hispanic,11650 US Highway 29 North,Chatham,VA,24531,36.7619,-79.3876,"11650 US Highway 29 North, Chatham, VA 24531",POINT (-79.3876 36.7619),1,7
2398,Monica,Martinez,Dogwood Academy,DA,7,Female,African American,Non-Hispanic,197 CORNERSTONE DR,ROCKINGHAM,VA,22802,38.474799,-78.820764,"197 CORNERSTONE DR, ROCKINGHAM, VA 22802",POINT (-78.820764 38.474799),1,7
915,Michael,Mays,Dogwood Academy,DA,7,Male,African American,Non-Hispanic,113 Wellington Dr,Hampton,VA,23666,37.0355,-76.4388,"113 Wellington Dr, Hampton, VA 23666",POINT (-76.4388 37.0355),1,7
490,David,Mcgee,Dogwood Academy,DA,7,Male,White,Non-Hispanic,3451 Conduit Road,Colonial Heights,VA,23834,37.2662,-77.3905,"3451 Conduit Road, Colonial Heights, VA 23834",POINT (-77.3905 37.2662),1,7
2358,Mary,Miller,Dogwood Academy,DA,7,Female,White,Non-Hispanic,217 W CHURCH ST,WAKEFIELD,VA,23888,36.972066,-76.986749,"217 W CHURCH ST, WAKEFIELD, VA 23888",POINT (-76.986749 36.972066),1,7
1320,Steven,Mitchell,Dogwood Academy,DA,7,Male,American Indian,Non-Hispanic,826 Moyer Rd,Newport News,VA,23608,37.1278,-76.5633,"826 Moyer Rd, Newport News, VA 23608",POINT (-76.5633 37.1278),1,7
523,Richard,Myers,Dogwood Academy,DA,7,Male,American Indian,Hispanic,1215 Industrial Avenue,Danville,VA,24541,36.5702,-79.4017,"1215 Industrial Avenue, Danville, VA 24541",POINT (-79.4017 36.5702),1,7
106,Carlos,Nelson,Dogwood Academy,DA,7,Male,African American,Hispanic,2775 Powell Creek Drive,Charlottesville,VA,22911,38.1124,-78.4393,"2775 Powell Creek Drive, Charlottesville, VA 22911",POINT (-78.4393 38.1124),1,7
3679,Sharon,Patterson,Dogwood Academy,DA,7,Female,White,Non-Hispanic,One Franklin Street,Hampton,VA,23666,37.054829,-76.318483,"One Franklin Street, Hampton, VA 23666",POINT (-76.318483 37.054829),1,7
2850,Monique,Perez,Dogwood Academy,DA,7,Female,African American,Non-Hispanic,C/O Powhatan Co Public Schls,Powhatan,VA,23139,37.5581,-77.947159,"C/O Powhatan Co Public Schls, Powhatan, VA 23139",POINT (-77.947159 37.5581),1,7
3242,Rachel,Porter,Dogwood Academy,DA,7,Female,White,Non-Hispanic,100 First St.,Colonial Beach,VA,22443,38.257575,-76.969085,"100 First St., Colonial Beach, VA 22443",POINT (-76.969085 38.257575),1,7
1785,Terry,Pugh,Dogwood Academy,DA,7,Male,Asian,Non-Hispanic,178 Harry Fry Dr.,Gate City,VA,24251,36.6392,-82.5698,"178 Harry Fry Dr., Gate City, VA 24251",POINT (-82.5698 36.6392),1,7
2607,Sydney,Reynolds,Dogwood Academy,DA,7,Female,Asian,Non-Hispanic,8800 ARLINGTON BLVD,FAIRFAX,VA,22031,38.86613,-77.249901,"8800 ARLINGTON BLVD, FAIRFAX, VA 22031",POINT (-77.249901 38.86613),1,7
3425,Melissa,Richardson,Dogwood Academy,DA,7,Female,White,Hispanic,128 Center St S,Vienna,VA,22180,38.901185,-77.263746,"128 Center St S, Vienna, VA 22180",POINT (-77.263746 38.901185),1,7
1566,Clayton,Richmond,Dogwood Academy,DA,7,Male,African American,Non-Hispanic,3815 Marquis Place,Woodbridge,VA,22192,38.6854,-77.326,"3815 Marquis Place, Woodbridge, VA 22192",POINT (-77.326 38.6854),1,7
1386,Calvin,Riley,Dogwood Academy,DA,7,Male,Asian,Non-Hispanic,1122 W. Princess Anne Road,Norfolk,VA,23507,36.8689,-76.3046,"1122 W. Princess Anne Road, Norfolk, VA 23507",POINT (-76.3046 36.8689),1,7
3288,Haley,Robbins,Dogwood Academy,DA,7,Female,White,Non-Hispanic,11608 Courthouse Road,Dinwiddie,VA,23841,37.111916,-77.587842,"11608 Courthouse Road, Dinwiddie, VA 23841",POINT (-77.587842 37.111916),1,7
473,Luis,Rodriguez,Dogwood Academy,DA,7,Male,White,Non-Hispanic,13900 Hull Street Rd,Midlothian,VA,23112,37.407088,-77.661227,"13900 Hull Street Rd, Midlothian, VA 23112",POINT (-77.661227 37.407088),1,7
3139,Alison,Sherman,Dogwood Academy,DA,7,Female,American Indian,Hispanic,1857 Varsity Dr,Chesapeake,VA,23324,36.7889,-76.2706,"1857 Varsity Dr, Chesapeake, VA 23324",POINT (-76.2706 36.7889),1,7
1481,Daniel,Simpson,Dogwood Academy,DA,7,Male,White,Hispanic,1300 Horne Ave,Portsmouth,VA,23701,36.7982,-76.3715,"1300 Horne Ave, Portsmouth, VA 23701",POINT (-76.3715 36.7982),1,7
1393,Justin,Smith,Dogwood Academy,DA,7,Male,White,Hispanic,3700 Bowden Ferry Rd,Norfolk,VA,23505,36.87898,-76.303005,"3700 Bowden Ferry Rd, Norfolk, VA 23505",POINT (-76.303005 36.87898),1,7
2046,Whitney,Smith,Dogwood Academy,DA,7,Female,African American,Non-Hispanic,21264 Battle Hill Dr,Bristol,VA,24202,36.6438,-82.1038,"21264 Battle Hill Dr, Bristol, VA 24202",POINT (-82.1038 36.6438),1,7
314,Patrick,Stewart,Dogwood Academy,DA,7,Male,African American,Non-Hispanic,100 Laxton Rd,Lynchburg,VA,24502,37.3457,-79.2357,"100 Laxton Rd, Lynchburg, VA 24502",POINT (-79.2357 37.3457),1,7
